Ticker,Date,Open,High,Low,Close,Adj Close,Volume
QQQ,5/1/2018,160.520004,171.199997,159.220001,170.070007,164.323547,687987000
QQQ,6/1/2018,170.919998,177.979996,169.169998,171.649994,165.850189,784338500
QQQ,7/1/2018,170.039993,182.929993,169.669998,176.449997,170.85289,708010500
QQQ,8/1/2018,176.860001,187.520004,175.789993,186.649994,180.729294,667523000
QQQ,9/1/2018,186.080002,186.490005,180.440002,185.789993,179.896591,645534400
QQQ,10/1/2018,186.869995,187.529999,160.089996,169.820007,164.72908,1817070600
QQQ,11/1/2018,170.070007,175.580002,157.130005,169.369995,164.292587,1152121500
QQQ,12/1/2018,173.110001,173.309998,143.460007,154.259995,149.635559,1395544900
QQQ,1/1/2019,150.990005,168.990005,149.490005,168.160004,163.585556,933706500
QQQ,2/1/2019,167.330002,174.660004,166.570007,173.190002,168.478729,535964100
QQQ,3/1/2019,174.440002,182.830002,169.339996,179.660004,174.772751,781972700
QQQ,4/1/2019,181.509995,191.320007,180.770004,189.539993,184.719498,550157700
QQQ,5/1/2019,190.779999,191.320007,173.869995,173.949997,169.526016,901554000
QQQ,6/1/2019,173.479996,189.770004,169.270004,186.740005,181.990723,688730400
QQQ,7/1/2019,190.320007,195.550003,188.380005,191.100006,186.651611,494025500
QQQ,8/1/2019,191.429993,194.979996,179.199997,187.470001,183.106125,814286500
QQQ,9/1/2019,186.220001,194.710007,185.029999,188.809998,184.414917,550650200
QQQ,10/1/2019,189.5,197.830002,181.820007,197.080002,192.8806,576983400
QQQ,11/1/2019,197.929993,206.050003,197.630005,205.100006,200.729691,351429700
QQQ,12/1/2019,205.110001,214.559998,199.229996,212.610001,208.079666,429951100
QQQ,1/1/2020,214.399994,225.880005,212.240005,219.070007,214.866852,585493000
QQQ,2/1/2020,220.139999,237.470001,198.169998,205.800003,201.85144,952392300
QQQ,3/1/2020,208.880005,219.610001,164.929993,190.399994,186.746902,2191775700
QQQ,4/1/2020,184.770004,220.039993,180.860001,218.910004,215.16748,1092071200
QQQ,5/1/2020,214.5,233.600006,211.119995,233.360001,229.370468,846592000
QQQ,6/1/2020,232.460007,251.149994,231.470001,247.600006,243.366989,928360400
QQQ,7/1/2020,247.639999,269.790009,247.080002,265.790009,261.700317,924935100
QQQ,8/1/2020,268,296.75,264.630005,294.880005,290.342712,701414600
QQQ,9/1/2020,297.619995,303.5,260.109985,277.839996,273.564911,1325374300
QQQ,10/1/2020,281.790009,297.459991,267.070007,269.380005,265.235046,936826500
QQQ,11/1/2020,271.850006,300.170013,266.970001,299.619995,295.009766,751645800
QQQ,12/1/2020,301.970001,314.690002,298.089996,313.73999,308.912476,569870600
QQQ,1/1/2021,315.109985,330.320007,305.179993,314.559998,310.28125,655263000
QQQ,2/1/2021,318.109985,338.190002,310.880005,314.140015,309.867004,795468600
QQQ,3/1/2021,319.269989,324.329987,297.450012,319.130005,314.789124,1621173600
QQQ,4/1/2021,323.070007,342.799988,322.809998,337.98999,333.81366,771139800
QQQ,5/1/2021,339.230011,340,316,333.929993,329.803833,965410800
QQQ,6/1/2021,335.299988,355.230011,328.279999,354.429993,350.050537,751288500
QQQ,7/1/2021,354.070007,368.890015,352.040009,364.570007,360.482941,813285700
QQQ,8/1/2021,366.279999,380.76001,359.959991,379.950012,375.690521,683466500
QQQ,9/1/2021,381.040009,382.779999,357.100006,357.959991,353.947052,931849900
QQQ,10/1/2021,358.600006,386.279999,350.320007,386.109985,382.204712,878747900
QQQ,11/1/2021,386.559998,408.709991,384.420013,393.820007,389.836731,922244500
QQQ,12/1/2021,398.279999,404.579987,377.470001,397.850006,393.825958,1232817200
QQQ,1/1/2022,399.049988,402.279999,334.149994,363.049988,359.836945,1847203000
QQQ,2/1/2022,364.429993,370.100006,318.26001,346.799988,343.730774,1522923600
QQQ,3/1/2022,345.75,371.829987,317.450012,362.540009,359.331451,1686792800
QQQ,4/1/2022,362.809998,369.309998,312.600006,313.25,310.861542,1501959100
QQQ,5/1/2022,312.829987,330.290009,280.209991,308.279999,305.929413,1951162500
QQQ,6/1/2022,310.470001,314.559998,269.279999,280.279999,278.142944,1359608000
QQQ,7/1/2022,278.950012,316.390015,276.75,315.459991,313.656464,1178025500
QQQ,8/1/2022,313.649994,334.420013,298.440002,299.269989,297.559021,1069920100
QQQ,9/1/2022,296.720001,311.079987,267.100006,267.26001,265.732025,1370988700
QQQ,10/1/2022,269.070007,284.600006,254.259995,277.950012,276.857574,1356809000
QQQ,11/1/2022,281.5,293.470001,259.079987,293.359985,292.20697,1195762800
QQQ,12/1/2022,293.690002,296.880005,259.730011,266.279999,265.233429,1057037700
QQQ,1/1/2023,268.649994,298.26001,260.339996,294.619995,294.164581,961927300
QQQ,2/1/2023,294.410004,313.679993,290.049988,293.559998,293.106232,1094424800
QQQ,3/1/2023,293.26001,321.170013,285.190002,320.929993,320.433929,1544686300
QQQ,4/1/2023,318.769989,321.630005,309.890015,320.350006,320.350006,933048300
XLE,5/1/2018,73.440002,79.419998,72.43,76.019997,59.183186,368692400
XLE,6/1/2018,76.279999,77.650002,73.139999,75.940002,59.120918,307137000
XLE,7/1/2018,75.410004,78,73.980003,77.120003,60.445122,249231000
XLE,8/1/2018,76.449997,76.5,71.699997,74.440002,58.344589,256055200
XLE,9/1/2018,74.779999,77.010002,71.779999,75.739998,59.363495,231780300
XLE,10/1/2018,76.019997,78.360001,64.370003,67.160004,53.00061,434624500
XLE,11/1/2018,67.300003,70.370003,63.439999,66.110001,52.171993,403394800
XLE,12/1/2018,67.620003,67.989998,53.360001,57.349998,45.258862,477197000
XLE,1/1/2019,56.439999,64.080002,56.150002,63.779999,50.804035,333689000
XLE,2/1/2019,64.470001,66.93,61.869999,65.25,51.974968,209874900
XLE,3/1/2019,65.599998,67.419998,63.310001,66.120003,52.667973,306595100
XLE,4/1/2019,66.559998,68.809998,65.610001,66.110001,53.073021,252909800
XLE,5/1/2019,66.129997,66.330002,58.77,58.77,47.180473,333142100
XLE,6/1/2019,59.169998,63.93,59.080002,63.709999,51.146301,291847000
XLE,7/1/2019,64.5,64.709999,61.740002,62.700001,50.794926,225597100
XLE,8/1/2019,62.009998,62.299999,55.549999,57.48,46.566067,382618500
XLE,9/1/2019,56.549999,63.650002,56.380001,59.200001,47.959484,350628200
XLE,10/1/2019,59.400002,60.060001,55.639999,57.959999,47.384369,317614100
XLE,11/1/2019,58.25,61.830002,58.09,58.889999,48.144676,264399100
XLE,12/1/2019,59.09,62.439999,57.799999,60.040001,49.084839,283019400
XLE,1/1/2020,60.439999,61.310001,53.16,53.439999,45.434658,349279400
XLE,2/1/2020,53.369999,55.400002,43.52,45.27,38.488537,485131500
XLE,3/1/2020,46.279999,47.990002,22.879999,29.059999,24.706797,985547400
XLE,4/1/2020,28.120001,39.080002,27.23,38,33.030525,926736400
XLE,5/1/2020,37.220001,40.360001,34.299999,38.759998,33.691132,580936200
XLE,6/1/2020,38.700001,46.880001,36.32,37.849998,32.900139,675198700
XLE,7/1/2020,38,38.549999,34.240002,36.029999,31.719759,526808900
XLE,8/1/2020,36.02,39.529999,35.360001,35.650002,31.385218,417823100
XLE,9/1/2020,35.490002,35.900002,29.540001,29.950001,26.367107,599301300
XLE,10/1/2020,29.620001,31.65,26.98,28.719999,25.700224,603600500
XLE,11/1/2020,29.110001,40.419998,28.57,36.759998,32.894859,850894000
XLE,12/1/2020,37.779999,42.080002,36.689999,37.900002,33.914986,675059500
XLE,1/1/2021,38.34,45,37.509998,39.32,35.656273,652916700
XLE,2/1/2021,39.799999,50.810001,38.939999,48.150002,43.663517,628897300
XLE,3/1/2021,49.419998,54.369999,47.259998,49.060001,44.488735,885872600
XLE,4/1/2021,49.279999,51.290001,46.25,49.389999,45.263187,555156100
XLE,5/1/2021,49.959999,55.139999,49.799999,52.209999,47.847553,623988300
XLE,6/1/2021,53.240002,56.650002,52.290001,53.869999,49.368851,641287000
XLE,7/1/2021,55.099998,55.27,46.299999,49.389999,45.725769,600481300
XLE,8/1/2021,49.419998,50.619999,45.139999,48.400002,44.809216,557580700
XLE,9/1/2021,48.349998,53.830002,46.470001,52.09,48.225456,681521800
XLE,10/1/2021,52.470001,59.41,52.470001,57.470001,53.852718,694428900
XLE,11/1/2021,58.040001,59.400002,54.139999,54.59,51.153988,599113400
XLE,12/1/2021,55.869999,57.869999,51.66,55.5,52.006718,602001400
XLE,1/1/2022,55.580002,67.059998,55.549999,65.919998,62.57069,853839200
XLE,2/1/2022,65.529999,70.660004,65.360001,70.580002,66.993919,764541500
XLE,3/1/2022,71.209999,80.220001,70.290001,76.440002,72.556183,1085340600
XLE,4/1/2022,76.339996,81.510002,71,75.150002,72.014053,645446800
XLE,5/1/2022,74.690002,90.459999,74.459999,87.199997,83.561195,783477100
XLE,6/1/2022,88.300003,93.309998,69.470001,71.510002,68.525948,775796100
XLE,7/1/2022,72.379997,78.660004,65.480003,78.419998,75.990318,557473400
XLE,8/1/2022,77.080002,85.18,70.690002,80.5,78.005875,532195100
XLE,9/1/2022,79.309998,82.970001,68.660004,72.019997,69.788605,601290000
XLE,10/1/2022,74.610001,91.18,74.489998,90,88.162399,555284300
XLE,11/1/2022,91.510002,94.709999,87.290001,91.150002,89.288918,520024000
XLE,12/1/2022,91.790001,92.25,82.650002,87.470001,85.684059,435098100
XLE,1/1/2023,86.919998,93.150002,82.830002,89.93,89.001137,354812300
XLE,2/1/2023,89.510002,90.669998,82.790001,83.690002,82.825592,341436500
XLE,3/1/2023,83.760002,87.690002,75.360001,82.830002,81.974472,581017000
XLE,4/1/2023,86.32,87.739998,82.690002,83.830002,83.830002,301641400
XLC,7/1/2018,49.110001,52.110001,47.868999,48.459999,46.43248,8139300
XLC,8/1/2018,48.560001,50.060001,47.900002,49.18,47.122364,6752800
XLC,9/1/2018,49.049999,49.529999,47.169998,49,46.949886,44621200
XLC,10/1/2018,49.169998,49.220001,43.07,46.040001,44.233128,115190600
XLC,11/1/2018,46.189999,46.790001,42.380001,45.009998,43.243553,53815300
XLC,12/1/2018,45.98,45.98,38.970001,41.279999,39.659943,79635000
XLC,1/1/2019,40.599998,46.32,40.52,46.130001,44.463905,79091500
XLC,2/1/2019,46.029999,46.950001,44.93,45.919998,44.261482,59610200
XLC,3/1/2019,46.220001,47.777,45.560001,46.77,45.080788,84427900
XLC,4/1/2019,47.130001,51.34,47.130001,50.07,48.346722,59663200
XLC,5/1/2019,50.279999,50.375,47.02,47.09,45.469292,84212400
XLC,6/1/2019,46.630001,49.633999,45.310001,49.220001,47.525978,88918700
XLC,7/1/2019,49.77,51.869999,49.43,50.779999,49.149902,58741100
XLC,8/1/2019,50.919998,51.599998,47.735001,49.529999,47.940033,72996700
XLC,9/1/2019,49.189999,51.650002,48.889999,49.52,47.930344,69360300
XLC,10/1/2019,49.650002,51.009998,47.720001,50.619999,49.109314,62833100
XLC,11/1/2019,50.91,52.799999,50.560001,52.560001,50.991421,49232600
XLC,12/1/2019,52.610001,54.349998,51.299999,53.630001,52.029488,66279600
XLC,1/1/2020,53.970001,56.904999,53.560001,53.91,52.414951,76249500
XLC,2/1/2020,54.349998,57.75,49.040001,50.759998,49.352314,95579600
XLC,3/1/2020,51.290001,53.209999,38.68,44.240002,43.013123,183821700
XLC,4/1/2020,42.950001,50.959999,41.59,50.279999,49.02335,67185200
XLC,5/1/2020,49.75,54.790001,49,54.02,52.669876,87268200
XLC,6/1/2020,53.889999,56.799999,51.924999,54.040001,52.689381,90133800
XLC,7/1/2020,54.220001,58.529999,54.18,58.130001,56.791679,56346400
XLC,8/1/2020,58.279999,64.260002,57.757999,63.259998,61.80357,63297400
XLC,9/1/2020,63.380001,65.339996,57.064999,59.400002,58.032448,94009600
XLC,10/1/2020,59.889999,62.580002,58.57,59.200001,57.959396,64045600
XLC,11/1/2020,59.630001,65.839996,58.681,65.400002,64.029472,80306000
XLC,12/1/2020,65.82,67.809998,65.410004,67.480003,66.06588,56668500
XLC,1/1/2021,67.75,70.300003,64.785004,66.879997,65.583023,84813700
XLC,2/1/2021,67.470001,73.845001,66.940002,71.57,70.182068,59833900
XLC,3/1/2021,72.519997,76.599998,70.809998,73.32,71.898132,122402700
XLC,4/1/2021,73.980003,79.220001,73.980003,78.050003,76.671631,75048000
XLC,5/1/2021,78.360001,79.300003,74.540001,78.790001,77.39856,90154400
XLC,6/1/2021,79.080002,81.660004,77.589996,80.970001,79.540062,82772900
XLC,7/1/2021,80.870003,84.18,79.260002,82.400002,81.090317,87606600
XLC,8/1/2021,82.75,85.809998,80.910004,85.620003,84.25914,79823800
XLC,9/1/2021,85.760002,86.355003,80.099998,80.110001,78.8367,115778300
XLC,10/1/2021,80.529999,82.160004,78.739998,80.300003,79.158897,92903300
XLC,11/1/2021,80.580002,82.349998,75.285004,75.370003,74.298965,94886500
XLC,12/1/2021,76.449997,79.544998,73.589996,77.68,76.576134,127200200
XLC,1/1/2022,77.860001,78.730003,69.480003,73.949997,73.049088,197541200
XLC,2/1/2022,74,76.57,64.029999,68.449997,67.616096,129970200
XLC,3/1/2022,68.139999,70.809998,63.490002,68.779999,67.942078,139045900
XLC,4/1/2022,69.110001,71.57,58.43,59.060001,58.488792,150938900
XLC,5/1/2022,59.18,63.09,55.68,60.18,59.597958,191636200
XLC,6/1/2022,60.650002,61.035999,52.735001,54.27,53.745121,121464100
XLC,7/1/2022,54.080002,58.334999,53.41,56.369999,55.959927,84924500
XLC,8/1/2022,55.950001,60.240002,53.889999,54.380001,53.984406,84051600
XLC,9/1/2022,54.240002,56.235001,47.799999,47.889999,47.541618,152723100
XLC,10/1/2022,48.439999,51.950001,46.473,48.209999,47.960472,143915100
XLC,11/1/2022,48.84,51.525002,44.860001,51.509998,51.243389,137290200
XLC,12/1/2022,51.610001,52.189999,46.474998,47.990002,47.741611,124573200
XLC,1/1/2023,48.580002,55.596001,48.150002,55.080002,54.92981,109555500
XLC,2/1/2023,54.689999,59.790001,52.845001,53.5,53.354118,105301300
XLC,3/1/2023,53.400002,58.02,51.369999,57.970001,57.811928,173982100
XLC,4/1/2023,57.549999,59.57,56.064999,59.389999,59.389999,133731300
